@RELATION models/SVM_german_single
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,hapiness,neutral,sadness}

@DATA
0.149731,0.004952,2.954977,0.262919,0.222441,1.173598,0.007906,0.256584,-31.794268,1.107884,0.364906,-0.289740,-0.136375,-0.209140,-0.304028,-0.201364,-0.157886,0.034863,0.022892,0.081367,-0.182366,0.102992,0.002789,0.011968,0.004066,0.019332,0.003411,0.011269,0.019092,0.003461,0.015278,0.037462,0.006183,0.044775,0.117757,0.009897,0.415659,0.093471,0.034946,0.725197,0.011867,0.187901,4.249366,1.438400,0.705688,0.645205,0.390855,0.398978,0.428205,0.325274,0.408741,0.398546,0.420918,0.336166,0.302075,0.198760,0.004834,0.025003,0.007677,0.034949,0.005719,0.018162,0.026400,0.005738,0.022716,0.049098,0.011858,0.051621,hapiness
0.149731,0.004952,2.954977,0.262919,0.222441,1.173598,0.007906,0.256584,-31.794268,1.107884,0.364906,-0.289740,-0.136375,-0.209140,-0.304028,-0.201364,-0.157886,0.034863,0.022892,0.081367,-0.182366,0.102992,0.002789,0.011968,0.004066,0.019332,0.003411,0.011269,0.019092,0.003461,0.015278,0.037462,0.006183,0.044775,0.117757,0.009897,0.415659,0.093471,0.034946,0.725197,0.011867,0.187901,4.249366,1.438400,0.705688,0.645205,0.390855,0.398978,0.428205,0.325274,0.408741,0.398546,0.420918,0.336166,0.302075,0.198760,0.004834,0.025003,0.007677,0.034949,0.005719,0.018162,0.026400,0.005738,0.022716,0.049098,0.011858,0.051621,hapiness
0.195601,0.006890,2.985836,0.296430,0.217849,1.491528,0.006641,0.331515,-29.441568,0.612110,0.260004,-0.669110,-0.435237,-0.333843,-0.214532,0.127546,0.065921,-0.026142,-0.162303,-0.002206,-0.070824,0.084763,0.010358,0.014000,0.008385,0.012982,0.004064,0.009223,0.011989,0.001646,0.007538,0.016167,0.009500,0.034239,0.117882,0.012031,0.374252,0.089514,0.032954,0.685809,0.006913,0.205951,3.969276,1.274537,0.850056,0.739321,0.469436,0.417529,0.459778,0.505048,0.535883,0.491073,0.475018,0.415222,0.342441,0.157161,0.017872,0.021071,0.018780,0.020890,0.007295,0.016052,0.019232,0.002659,0.017869,0.037270,0.015895,0.040155,hapiness
0.195601,0.006890,2.985836,0.296430,0.217849,1.491528,0.006641,0.331515,-29.441568,0.612110,0.260004,-0.669110,-0.435237,-0.333843,-0.214532,0.127546,0.065921,-0.026142,-0.162303,-0.002206,-0.070824,0.084763,0.010358,0.014000,0.008385,0.012982,0.004064,0.009223,0.011989,0.001646,0.007538,0.016167,0.009500,0.034239,0.117882,0.012031,0.374252,0.089514,0.032954,0.685809,0.006913,0.205951,3.969276,1.274537,0.850056,0.739321,0.469436,0.417529,0.459778,0.505048,0.535883,0.491073,0.475018,0.415222,0.342441,0.157161,0.017872,0.021071,0.018780,0.020890,0.007295,0.016052,0.019232,0.002659,0.017869,0.037270,0.015895,0.040155,hapiness
0.088143,0.010131,2.614872,0.193022,0.201730,0.777294,0.013004,0.153446,-29.982947,2.041931,-0.002041,0.181589,-0.202816,0.114640,0.282439,0.001239,0.066900,0.186160,-0.054665,0.061262,0.011191,0.213828,0.003881,0.006674,0.005317,0.025287,0.003607,0.011936,0.034402,0.004340,0.008170,0.014445,0.004992,0.064979,0.104111,0.014909,0.576025,0.096764,0.037957,0.739467,0.017679,0.169957,4.345792,1.367332,0.750151,0.363006,0.480571,0.413380,0.435885,0.347719,0.326976,0.248026,0.217692,0.177576,0.201880,0.249435,0.004865,0.008278,0.009770,0.027143,0.005947,0.014453,0.036274,0.007025,0.009837,0.015612,0.006309,0.066958,neutral
0.088143,0.010131,2.614872,0.193022,0.201730,0.777294,0.013004,0.153446,-29.982947,2.041931,-0.002041,0.181589,-0.202816,0.114640,0.282439,0.001239,0.066900,0.186160,-0.054665,0.061262,0.011191,0.213828,0.003881,0.006674,0.005317,0.025287,0.003607,0.011936,0.034402,0.004340,0.008170,0.014445,0.004992,0.064979,0.104111,0.014909,0.576025,0.096764,0.037957,0.739467,0.017679,0.169957,4.345792,1.367332,0.750151,0.363006,0.480571,0.413380,0.435885,0.347719,0.326976,0.248026,0.217692,0.177576,0.201880,0.249435,0.004865,0.008278,0.009770,0.027143,0.005947,0.014453,0.036274,0.007025,0.009837,0.015612,0.006309,0.066958,neutral
0.094393,0.010396,2.795701,0.187733,0.198622,0.662380,0.007209,0.146867,-29.031381,2.439632,0.113634,0.188783,0.046011,0.010111,0.139210,0.238032,-0.049970,0.166412,-0.066998,0.137003,0.012825,0.151024,0.004300,0.013789,0.004072,0.035074,0.004097,0.012686,0.032357,0.004674,0.005926,0.012566,0.004622,0.049218,0.108798,0.014032,0.369086,0.098462,0.045947,0.544857,0.005954,0.160573,4.028584,0.964740,0.859055,0.318514,0.447921,0.300177,0.433866,0.434081,0.297099,0.249193,0.214394,0.192604,0.189042,0.150582,0.006836,0.021307,0.006514,0.031473,0.006849,0.016864,0.026279,0.009172,0.008182,0.013996,0.007282,0.039645,neutral
0.094393,0.010396,2.795701,0.187733,0.198622,0.662380,0.007209,0.146867,-29.031381,2.439632,0.113634,0.188783,0.046011,0.010111,0.139210,0.238032,-0.049970,0.166412,-0.066998,0.137003,0.012825,0.151024,0.004300,0.013789,0.004072,0.035074,0.004097,0.012686,0.032357,0.004674,0.005926,0.012566,0.004622,0.049218,0.108798,0.014032,0.369086,0.098462,0.045947,0.544857,0.005954,0.160573,4.028584,0.964740,0.859055,0.318514,0.447921,0.300177,0.433866,0.434081,0.297099,0.249193,0.214394,0.192604,0.189042,0.150582,0.006836,0.021307,0.006514,0.031473,0.006849,0.016864,0.026279,0.009172,0.008182,0.013996,0.007282,0.039645,neutral
0.113370,0.028411,2.655365,0.206887,0.201370,0.670172,0.008193,0.180386,-26.594163,2.648871,0.128149,0.173775,-0.215590,-0.068205,0.164979,0.037758,0.025247,0.159897,-0.092829,0.279845,-0.052894,0.102013,0.004673,0.011507,0.004746,0.041848,0.004590,0.018208,0.037410,0.002748,0.007822,0.016194,0.010097,0.039457,0.165052,0.032526,0.458557,0.149060,0.043717,0.689610,0.008660,0.242887,4.031762,1.203244,0.754289,0.357870,0.363268,0.400871,0.409981,0.319392,0.201163,0.197932,0.231150,0.226571,0.169146,0.178690,0.006612,0.013513,0.007401,0.039298,0.012107,0.023383,0.036390,0.004324,0.010057,0.016114,0.015583,0.046733,neutral
0.113370,0.028411,2.655365,0.206887,0.201370,0.670172,0.008193,0.180386,-26.594163,2.648871,0.128149,0.173775,-0.215590,-0.068205,0.164979,0.037758,0.025247,0.159897,-0.092829,0.279845,-0.052894,0.102013,0.004673,0.011507,0.004746,0.041848,0.004590,0.018208,0.037410,0.002748,0.007822,0.016194,0.010097,0.039457,0.165052,0.032526,0.458557,0.149060,0.043717,0.689610,0.008660,0.242887,4.031762,1.203244,0.754289,0.357870,0.363268,0.400871,0.409981,0.319392,0.201163,0.197932,0.231150,0.226571,0.169146,0.178690,0.006612,0.013513,0.007401,0.039298,0.012107,0.023383,0.036390,0.004324,0.010057,0.016114,0.015583,0.046733,neutral
0.096770,0.012260,2.689758,0.195593,0.197845,0.684259,0.010169,0.162834,-28.343723,2.325071,0.744278,0.075005,-0.306939,0.061698,-0.040036,0.001945,0.144947,0.101509,-0.007967,0.166997,0.001402,0.110089,0.003717,0.010226,0.005025,0.041219,0.002121,0.015731,0.035829,0.000902,0.008687,0.010829,0.013423,0.039336,0.122397,0.014594,0.497667,0.112022,0.039455,0.737347,0.013740,0.206575,4.210040,1.351082,0.735730,0.497881,0.523771,0.313659,0.431104,0.271498,0.313567,0.196511,0.242639,0.202439,0.205331,0.144325,0.005822,0.013707,0.011548,0.042191,0.004355,0.020557,0.031960,0.001305,0.012485,0.011345,0.018374,0.037726,neutral
0.096770,0.012260,2.689758,0.195593,0.197845,0.684259,0.010169,0.162834,-28.343723,2.325071,0.744278,0.075005,-0.306939,0.061698,-0.040036,0.001945,0.144947,0.101509,-0.007967,0.166997,0.001402,0.110089,0.003717,0.010226,0.005025,0.041219,0.002121,0.015731,0.035829,0.000902,0.008687,0.010829,0.013423,0.039336,0.122397,0.014594,0.497667,0.112022,0.039455,0.737347,0.013740,0.206575,4.210040,1.351082,0.735730,0.497881,0.523771,0.313659,0.431104,0.271498,0.313567,0.196511,0.242639,0.202439,0.205331,0.144325,0.005822,0.013707,0.011548,0.042191,0.004355,0.020557,0.031960,0.001305,0.012485,0.011345,0.018374,0.037726,neutral
0.102325,0.011275,2.626470,0.205019,0.204615,0.756055,0.008708,0.170272,-27.950062,2.473374,0.026149,0.028597,-0.173064,-0.006014,0.159389,-0.011190,0.071496,0.159488,-0.036674,0.062764,0.026227,0.112882,0.006581,0.013776,0.004141,0.034002,0.003789,0.012059,0.028789,0.004433,0.009630,0.015315,0.009476,0.036960,0.128599,0.014546,0.410952,0.116472,0.035342,0.718123,0.015080,0.205310,3.649158,1.060618,0.797840,0.472625,0.466686,0.334112,0.366160,0.274790,0.308581,0.198666,0.220833,0.198646,0.209967,0.139714,0.009283,0.014259,0.005663,0.029675,0.005953,0.014631,0.022751,0.009285,0.012189,0.016620,0.012971,0.037136,neutral
0.102325,0.011275,2.626470,0.205019,0.204615,0.756055,0.008708,0.170272,-27.950062,2.473374,0.026149,0.028597,-0.173064,-0.006014,0.159389,-0.011190,0.071496,0.159488,-0.036674,0.062764,0.026227,0.112882,0.006581,0.013776,0.004141,0.034002,0.003789,0.012059,0.028789,0.004433,0.009630,0.015315,0.009476,0.036960,0.128599,0.014546,0.410952,0.116472,0.035342,0.718123,0.015080,0.205310,3.649158,1.060618,0.797840,0.472625,0.466686,0.334112,0.366160,0.274790,0.308581,0.198666,0.220833,0.198646,0.209967,0.139714,0.009283,0.014259,0.005663,0.029675,0.005953,0.014631,0.022751,0.009285,0.012189,0.016620,0.012971,0.037136,neutral
0.115189,0.010366,2.720714,0.208131,0.200810,0.865416,0.008495,0.199962,-28.238202,2.500536,0.127868,0.126656,-0.083228,-0.027467,0.164910,-0.037333,0.069357,0.169858,-0.075191,0.089799,-0.002469,0.079745,0.005548,0.012209,0.004921,0.045669,0.003092,0.018065,0.037632,0.004166,0.008365,0.016612,0.011038,0.034265,0.131369,0.011969,0.486112,0.124581,0.048241,0.818506,0.010324,0.229265,3.344221,1.271171,0.944242,0.441127,0.581586,0.398983,0.410459,0.292241,0.337485,0.246989,0.253447,0.219045,0.194851,0.126141,0.009269,0.014271,0.008814,0.039120,0.005439,0.021486,0.031408,0.009211,0.011158,0.017030,0.013879,0.033219,neutral
0.115189,0.010366,2.720714,0.208131,0.200810,0.865416,0.008495,0.199962,-28.238202,2.500536,0.127868,0.126656,-0.083228,-0.027467,0.164910,-0.037333,0.069357,0.169858,-0.075191,0.089799,-0.002469,0.079745,0.005548,0.012209,0.004921,0.045669,0.003092,0.018065,0.037632,0.004166,0.008365,0.016612,0.011038,0.034265,0.131369,0.011969,0.486112,0.124581,0.048241,0.818506,0.010324,0.229265,3.344221,1.271171,0.944242,0.441127,0.581586,0.398983,0.410459,0.292241,0.337485,0.246989,0.253447,0.219045,0.194851,0.126141,0.009269,0.014271,0.008814,0.039120,0.005439,0.021486,0.031408,0.009211,0.011158,0.017030,0.013879,0.033219,neutral
0.088090,0.012717,2.748642,0.187471,0.206177,0.434352,0.008546,0.128402,-28.775620,2.882855,0.448366,0.043360,-0.268003,0.132545,-0.110057,0.069106,0.018662,0.108697,-0.036568,0.041572,-0.057635,0.128076,0.007831,0.017534,0.002280,0.032085,0.004727,0.020351,0.040296,0.001537,0.008501,0.022536,0.005806,0.047823,0.106251,0.016403,0.480521,0.106321,0.043298,0.416731,0.011177,0.155121,3.560375,1.007014,0.786439,0.355355,0.397041,0.404992,0.360874,0.271844,0.267355,0.220978,0.241297,0.246778,0.215777,0.163595,0.013056,0.031287,0.003656,0.034604,0.010482,0.022509,0.038031,0.003437,0.014530,0.026157,0.007686,0.044430,neutral
0.088090,0.012717,2.748642,0.187471,0.206177,0.434352,0.008546,0.128402,-28.775620,2.882855,0.448366,0.043360,-0.268003,0.132545,-0.110057,0.069106,0.018662,0.108697,-0.036568,0.041572,-0.057635,0.128076,0.007831,0.017534,0.002280,0.032085,0.004727,0.020351,0.040296,0.001537,0.008501,0.022536,0.005806,0.047823,0.106251,0.016403,0.480521,0.106321,0.043298,0.416731,0.011177,0.155121,3.560375,1.007014,0.786439,0.355355,0.397041,0.404992,0.360874,0.271844,0.267355,0.220978,0.241297,0.246778,0.215777,0.163595,0.013056,0.031287,0.003656,0.034604,0.010482,0.022509,0.038031,0.003437,0.014530,0.026157,0.007686,0.044430,neutral
0.088511,0.009366,2.869718,0.196443,0.214966,0.585591,0.017819,0.139900,-30.204039,2.268943,0.223693,0.279870,-0.045650,0.058351,0.092213,-0.096752,-0.008341,-0.097119,-0.066341,0.092902,-0.052736,0.245683,0.004232,0.012996,0.001962,0.011597,0.001739,0.014863,0.039405,0.001760,0.004141,0.019414,0.004648,0.077138,0.114976,0.012908,0.350665,0.108071,0.033284,0.614781,0.027666,0.185787,3.408281,1.195756,0.772973,0.486684,0.447043,0.367074,0.332648,0.304526,0.297826,0.251035,0.234514,0.284273,0.279876,0.235212,0.007362,0.020978,0.004046,0.016043,0.003237,0.027052,0.044640,0.004168,0.007223,0.026095,0.008460,0.058646,neutral
0.088511,0.009366,2.869718,0.196443,0.214966,0.585591,0.017819,0.139900,-30.204039,2.268943,0.223693,0.279870,-0.045650,0.058351,0.092213,-0.096752,-0.008341,-0.097119,-0.066341,0.092902,-0.052736,0.245683,0.004232,0.012996,0.001962,0.011597,0.001739,0.014863,0.039405,0.001760,0.004141,0.019414,0.004648,0.077138,0.114976,0.012908,0.350665,0.108071,0.033284,0.614781,0.027666,0.185787,3.408281,1.195756,0.772973,0.486684,0.447043,0.367074,0.332648,0.304526,0.297826,0.251035,0.234514,0.284273,0.279876,0.235212,0.007362,0.020978,0.004046,0.016043,0.003237,0.027052,0.044640,0.004168,0.007223,0.026095,0.008460,0.058646,neutral
0.063195,0.028119,2.802086,0.171531,0.216635,0.396355,0.014720,0.094388,-28.191678,2.754130,0.426208,0.142149,-0.067085,-0.123515,-0.001876,-0.066836,-0.135159,-0.052934,-0.166596,0.019773,-0.115265,0.217570,0.006993,0.026178,0.002414,0.015888,0.001462,0.020053,0.066469,0.002719,0.006006,0.011526,0.002622,0.076884,0.078465,0.036264,0.435684,0.076944,0.037273,0.532085,0.017371,0.138256,4.128048,0.952596,0.858262,0.522176,0.404616,0.309452,0.269165,0.290660,0.224708,0.268352,0.277470,0.284574,0.294053,0.294864,0.013442,0.035874,0.003857,0.018689,0.002363,0.024599,0.055692,0.005889,0.013193,0.018550,0.004143,0.072378,neutral
0.063195,0.028119,2.802086,0.171531,0.216635,0.396355,0.014720,0.094388,-28.191678,2.754130,0.426208,0.142149,-0.067085,-0.123515,-0.001876,-0.066836,-0.135159,-0.052934,-0.166596,0.019773,-0.115265,0.217570,0.006993,0.026178,0.002414,0.015888,0.001462,0.020053,0.066469,0.002719,0.006006,0.011526,0.002622,0.076884,0.078465,0.036264,0.435684,0.076944,0.037273,0.532085,0.017371,0.138256,4.128048,0.952596,0.858262,0.522176,0.404616,0.309452,0.269165,0.290660,0.224708,0.268352,0.277470,0.284574,0.294053,0.294864,0.013442,0.035874,0.003857,0.018689,0.002363,0.024599,0.055692,0.005889,0.013193,0.018550,0.004143,0.072378,neutral
0.092815,0.026402,2.907212,0.205250,0.218150,0.472017,0.016022,0.145576,-28.377475,2.556900,0.402248,0.066038,-0.214180,-0.126826,0.080242,-0.113894,-0.110862,-0.033862,-0.104189,0.023369,-0.186718,0.195967,0.007887,0.019963,0.002180,0.015636,0.004251,0.015918,0.042063,0.001096,0.006001,0.015671,0.006944,0.067958,0.138959,0.029960,0.354269,0.134570,0.043341,0.606572,0.019553,0.223999,2.956432,1.073389,0.660996,0.396266,0.346417,0.331929,0.308065,0.227449,0.234012,0.238245,0.268553,0.256331,0.312010,0.216145,0.014674,0.027714,0.005366,0.021576,0.011074,0.026016,0.054179,0.002575,0.014325,0.024269,0.010781,0.053743,neutral
0.092815,0.026402,2.907212,0.205250,0.218150,0.472017,0.016022,0.145576,-28.377475,2.556900,0.402248,0.066038,-0.214180,-0.126826,0.080242,-0.113894,-0.110862,-0.033862,-0.104189,0.023369,-0.186718,0.195967,0.007887,0.019963,0.002180,0.015636,0.004251,0.015918,0.042063,0.001096,0.006001,0.015671,0.006944,0.067958,0.138959,0.029960,0.354269,0.134570,0.043341,0.606572,0.019553,0.223999,2.956432,1.073389,0.660996,0.396266,0.346417,0.331929,0.308065,0.227449,0.234012,0.238245,0.268553,0.256331,0.312010,0.216145,0.014674,0.027714,0.005366,0.021576,0.011074,0.026016,0.054179,0.002575,0.014325,0.024269,0.010781,0.053743,neutral
0.102584,0.041988,2.897515,0.207535,0.213548,0.573835,0.013401,0.156970,-26.862695,2.442896,0.761871,-0.101334,-0.210942,-0.026742,-0.065004,-0.024103,-0.203934,-0.184327,-0.187155,-0.016733,-0.113730,0.105847,0.007120,0.022357,0.004504,0.029019,0.001513,0.016838,0.035516,0.001057,0.008900,0.029211,0.002968,0.046198,0.125955,0.041290,0.399920,0.120703,0.035896,0.737385,0.016641,0.207951,3.360444,1.442535,0.642290,0.572822,0.422608,0.359059,0.337536,0.300980,0.355616,0.283719,0.359128,0.282483,0.363027,0.175081,0.015321,0.029409,0.009335,0.042647,0.003508,0.024960,0.036055,0.002564,0.013526,0.027194,0.005469,0.042662,neutral
0.102584,0.041988,2.897515,0.207535,0.213548,0.573835,0.013401,0.156970,-26.862695,2.442896,0.761871,-0.101334,-0.210942,-0.026742,-0.065004,-0.024103,-0.203934,-0.184327,-0.187155,-0.016733,-0.113730,0.105847,0.007120,0.022357,0.004504,0.029019,0.001513,0.016838,0.035516,0.001057,0.008900,0.029211,0.002968,0.046198,0.125955,0.041290,0.399920,0.120703,0.035896,0.737385,0.016641,0.207951,3.360444,1.442535,0.642290,0.572822,0.422608,0.359059,0.337536,0.300980,0.355616,0.283719,0.359128,0.282483,0.363027,0.175081,0.015321,0.029409,0.009335,0.042647,0.003508,0.024960,0.036055,0.002564,0.013526,0.027194,0.005469,0.042662,neutral
0.091559,0.011135,2.760842,0.209689,0.210917,0.655422,0.012196,0.170313,-28.523651,2.503872,0.116368,0.176641,-0.079908,-0.142840,-0.009550,-0.130524,-0.129767,-0.096569,-0.121303,0.049014,-0.116781,0.099933,0.003501,0.015365,0.004239,0.032698,0.002459,0.017217,0.045957,0.001744,0.009510,0.024632,0.008987,0.044848,0.119753,0.013106,0.538708,0.132390,0.040120,0.701173,0.013015,0.228825,3.533481,1.250181,0.836248,0.599226,0.429082,0.315544,0.388869,0.355768,0.280716,0.270795,0.337417,0.274221,0.336285,0.164324,0.007270,0.021793,0.007200,0.047999,0.004224,0.028089,0.045987,0.003449,0.015125,0.031681,0.017141,0.039827,neutral
0.091559,0.011135,2.760842,0.209689,0.210917,0.655422,0.012196,0.170313,-28.523651,2.503872,0.116368,0.176641,-0.079908,-0.142840,-0.009550,-0.130524,-0.129767,-0.096569,-0.121303,0.049014,-0.116781,0.099933,0.003501,0.015365,0.004239,0.032698,0.002459,0.017217,0.045957,0.001744,0.009510,0.024632,0.008987,0.044848,0.119753,0.013106,0.538708,0.132390,0.040120,0.701173,0.013015,0.228825,3.533481,1.250181,0.836248,0.599226,0.429082,0.315544,0.388869,0.355768,0.280716,0.270795,0.337417,0.274221,0.336285,0.164324,0.007270,0.021793,0.007200,0.047999,0.004224,0.028089,0.045987,0.003449,0.015125,0.031681,0.017141,0.039827,neutral
0.109185,0.019638,2.817406,0.220541,0.216749,0.797324,0.012039,0.187110,-27.850790,2.410893,-0.116572,0.132997,-0.113593,-0.150749,0.006059,-0.121676,-0.152016,-0.177172,-0.188271,-0.036201,-0.126320,0.105927,0.005931,0.024854,0.003531,0.029675,0.003485,0.021192,0.032413,0.003707,0.007226,0.013662,0.005106,0.045119,0.129937,0.019509,0.489871,0.135058,0.041389,0.799568,0.014923,0.236771,3.188077,1.226844,0.945318,0.473687,0.401981,0.382562,0.370197,0.326765,0.338821,0.322792,0.343665,0.294515,0.344245,0.152532,0.010113,0.035034,0.006022,0.043871,0.006908,0.032031,0.035724,0.007721,0.013652,0.021950,0.008249,0.038289,neutral
0.109185,0.019638,2.817406,0.220541,0.216749,0.797324,0.012039,0.187110,-27.850790,2.410893,-0.116572,0.132997,-0.113593,-0.150749,0.006059,-0.121676,-0.152016,-0.177172,-0.188271,-0.036201,-0.126320,0.105927,0.005931,0.024854,0.003531,0.029675,0.003485,0.021192,0.032413,0.003707,0.007226,0.013662,0.005106,0.045119,0.129937,0.019509,0.489871,0.135058,0.041389,0.799568,0.014923,0.236771,3.188077,1.226844,0.945318,0.473687,0.401981,0.382562,0.370197,0.326765,0.338821,0.322792,0.343665,0.294515,0.344245,0.152532,0.010113,0.035034,0.006022,0.043871,0.006908,0.032031,0.035724,0.007721,0.013652,0.021950,0.008249,0.038289,neutral
0.107185,0.009323,2.818197,0.221046,0.209784,0.988545,0.008402,0.198500,-28.149934,1.772963,0.174697,0.505223,-0.036809,-0.064261,0.197966,-0.264334,0.080108,-0.197876,0.071243,0.056944,0.006520,0.108174,0.004665,0.008018,0.003068,0.031001,0.003322,0.014546,0.046579,0.003373,0.009355,0.019975,0.003359,0.044193,0.103066,0.009679,0.474915,0.097952,0.049533,0.735855,0.010310,0.192210,3.942374,1.279131,0.635652,0.584357,0.466533,0.421743,0.377235,0.384090,0.249778,0.300089,0.298517,0.222153,0.216432,0.173340,0.005377,0.012241,0.004325,0.040150,0.004493,0.021790,0.045832,0.006400,0.013666,0.024501,0.003861,0.042509,neutral
0.107185,0.009323,2.818197,0.221046,0.209784,0.988545,0.008402,0.198500,-28.149934,1.772963,0.174697,0.505223,-0.036809,-0.064261,0.197966,-0.264334,0.080108,-0.197876,0.071243,0.056944,0.006520,0.108174,0.004665,0.008018,0.003068,0.031001,0.003322,0.014546,0.046579,0.003373,0.009355,0.019975,0.003359,0.044193,0.103066,0.009679,0.474915,0.097952,0.049533,0.735855,0.010310,0.192210,3.942374,1.279131,0.635652,0.584357,0.466533,0.421743,0.377235,0.384090,0.249778,0.300089,0.298517,0.222153,0.216432,0.173340,0.005377,0.012241,0.004325,0.040150,0.004493,0.021790,0.045832,0.006400,0.013666,0.024501,0.003861,0.042509,neutral
0.112954,0.016418,2.895140,0.200631,0.203402,0.719593,0.008080,0.176281,-27.130090,2.324306,0.142949,0.213516,-0.089993,0.017649,0.167530,-0.239613,0.095005,-0.197344,0.098622,0.033095,-0.085421,0.108185,0.005641,0.007724,0.003347,0.015163,0.004090,0.014921,0.048864,0.003751,0.005609,0.026055,0.007500,0.041788,0.129503,0.016433,0.327996,0.106237,0.047289,0.639705,0.007724,0.194660,3.919590,1.004559,0.821595,0.619248,0.335543,0.308046,0.336499,0.296523,0.286170,0.271774,0.215395,0.241889,0.280043,0.128425,0.009321,0.009089,0.007720,0.021373,0.007501,0.019950,0.048961,0.010129,0.006985,0.026686,0.010411,0.029652,neutral
0.112954,0.016418,2.895140,0.200631,0.203402,0.719593,0.008080,0.176281,-27.130090,2.324306,0.142949,0.213516,-0.089993,0.017649,0.167530,-0.239613,0.095005,-0.197344,0.098622,0.033095,-0.085421,0.108185,0.005641,0.007724,0.003347,0.015163,0.004090,0.014921,0.048864,0.003751,0.005609,0.026055,0.007500,0.041788,0.129503,0.016433,0.327996,0.106237,0.047289,0.639705,0.007724,0.194660,3.919590,1.004559,0.821595,0.619248,0.335543,0.308046,0.336499,0.296523,0.286170,0.271774,0.215395,0.241889,0.280043,0.128425,0.009321,0.009089,0.007720,0.021373,0.007501,0.019950,0.048961,0.010129,0.006985,0.026686,0.010411,0.029652,neutral
0.099843,0.007878,2.783255,0.202733,0.205445,0.599279,0.014128,0.165796,-29.008040,2.439677,0.521220,-0.081552,-0.129763,-0.009341,0.181941,-0.019198,0.006015,-0.192198,0.019891,0.008066,-0.107815,0.149986,0.003946,0.017518,0.004052,0.015558,0.002635,0.008901,0.036691,0.001955,0.009477,0.033052,0.005460,0.053586,0.121752,0.009018,0.522116,0.126619,0.045526,0.698400,0.023273,0.207087,3.233290,1.516405,0.771286,0.590600,0.449384,0.317047,0.300756,0.267146,0.250571,0.328630,0.262918,0.295325,0.288973,0.207603,0.006889,0.026852,0.008109,0.019650,0.004422,0.016097,0.042415,0.004044,0.015144,0.038600,0.008165,0.051562,neutral
